# TBLASTN 2.5.0+
# Query: EOG093707RF
# Database: /home/531734/mike/karyon_longread/VW4_HiFiasm.asm.11.hic.hap1.p_ctg/busco_stats/tmp/assemblies_VW4_HiFiasm-asm-15-hic-hap1-p_ctg_3427552740
# Fields: query acc., subject acc., % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 16 hits found
EOG093707RF	h1tg000014l	44.681	94	43	1	132	216	2648288	2648569	3.03e-18	90.9
EOG093707RF	h1tg000014l	53.846	65	13	1	441	488	2650487	2650681	9.47e-12	70.1
EOG093707RF	h1tg000014l	47.619	63	26	2	484	539	2651043	2651231	1.27e-11	69.7
EOG093707RF	h1tg000014l	33.333	165	59	6	287	400	2649600	2650094	1.30e-09	63.2
EOG093707RF	h1tg000040l	44.681	94	43	1	132	216	908212	908493	3.03e-18	90.9
EOG093707RF	h1tg000040l	55.556	63	11	1	441	486	910315	910503	7.51e-12	70.5
EOG093707RF	h1tg000040l	47.619	63	26	2	484	539	910893	911081	1.27e-11	69.7
EOG093707RF	h1tg000040l	34.839	155	54	6	293	400	909432	909896	1.10e-09	63.5
EOG093707RF	h1tg000024l	37.209	86	42	2	390	463	108357	108100	9.76e-12	46.6
EOG093707RF	h1tg000024l	30.588	85	39	3	462	526	108064	107810	9.76e-12	43.1
EOG093707RF	h1tg000024l	60.000	15	4	1	527	539	107763	107719	9.76e-12	20.0
EOG093707RF	h1tg000059l	44.231	52	29	0	156	207	2547008	2547163	9.88e-08	57.4
EOG093707RF	h1tg000059l	35.897	78	36	1	452	515	2550836	2551069	1.28e-05	50.4
EOG093707RF	h1tg000059l	41.270	63	18	1	73	116	2546281	2546469	5.45e-04	45.1
EOG093707RF	h1tg000027l	28.261	184	85	5	390	526	1174690	1175241	9.11e-07	53.5
EOG093707RF	h1tg000027l	60.000	15	4	1	527	539	1175289	1175333	9.11e-07	20.0
# TBLASTN 2.5.0+
# Query: EOG093707VN
# Database: /home/531734/mike/karyon_longread/VW4_HiFiasm.asm.11.hic.hap1.p_ctg/busco_stats/tmp/assemblies_VW4_HiFiasm-asm-15-hic-hap1-p_ctg_3427552740
# Fields: query acc., subject acc., % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 8 hits found
EOG093707VN	h1tg000010l	75.862	58	14	0	459	516	2294826	2294999	4.78e-58	98.2
EOG093707VN	h1tg000010l	58.824	85	25	3	384	458	2294528	2294782	4.78e-58	95.1
EOG093707VN	h1tg000010l	45.783	83	39	1	312	388	2294230	2294478	4.78e-58	74.3
EOG093707VN	h1tg000010l	44.928	69	18	1	283	331	2293916	2294122	2.38e-14	60.8
EOG093707VN	h1tg000010l	59.259	27	11	0	258	284	2293800	2293880	2.38e-14	38.9
EOG093707VN	h1tg000004l	41.887	265	65	6	283	458	2203856	2204650	2.76e-53	191
EOG093707VN	h1tg000004l	59.259	27	11	0	258	284	2203740	2203820	2.76e-53	39.7
EOG093707VN	h1tg000004l	66.176	68	23	0	449	516	2204664	2204867	6.84e-22	102
# TBLASTN 2.5.0+
# Query: EOG093707VQ
# Database: /home/531734/mike/karyon_longread/VW4_HiFiasm.asm.11.hic.hap1.p_ctg/busco_stats/tmp/assemblies_VW4_HiFiasm-asm-15-hic-hap1-p_ctg_3427552740
# Fields: query acc., subject acc., % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 24 hits found
EOG093707VQ	h1tg000029l	29.775	178	96	4	85	233	2638555	2638022	1.90e-19	67.4
EOG093707VQ	h1tg000029l	41.176	119	66	3	234	351	2637929	2637582	1.90e-19	49.7
EOG093707VQ	h1tg000039l	36.406	217	79	7	1	158	1037529	1038179	2.53e-17	88.6
EOG093707VQ	h1tg000039l	47.458	59	31	0	234	292	1038704	1038880	1.27e-13	50.1
EOG093707VQ	h1tg000039l	51.515	66	25	1	177	235	1038421	1038618	1.27e-13	47.0
EOG093707VQ	h1tg000059l	27.128	188	99	5	79	233	4005332	4005880	5.95e-16	58.2
EOG093707VQ	h1tg000059l	39.474	76	45	1	234	308	4005972	4006199	5.95e-16	47.0
EOG093707VQ	h1tg000059l	39.474	76	45	1	234	308	4007727	4007954	1.60e-04	47.0
EOG093707VQ	h1tg000059l	39.474	76	45	1	234	308	4009482	4009709	1.60e-04	47.0
EOG093707VQ	h1tg000026l	40.523	153	54	2	177	292	1448234	1447776	6.23e-14	77.4
EOG093707VQ	h1tg000026l	62.745	51	18	1	1	50	1449128	1448976	6.23e-12	70.9
EOG093707VQ	h1tg000026l	40.789	76	41	1	87	158	1448704	1448477	3.04e-05	49.3
EOG093707VQ	h1tg000012l	30.601	183	99	5	79	233	816524	815976	1.11e-09	63.5
EOG093707VQ	h1tg000020l	40.230	87	39	2	89	162	156060	156320	2.93e-07	55.8
EOG093707VQ	h1tg000020l	40.789	76	44	1	234	308	156674	156901	6.25e-05	48.1
EOG093707VQ	h1tg000102l	32.609	138	58	3	206	308	8209	7796	1.46e-06	53.5
EOG093707VQ	h1tg000102l	37.895	95	46	2	79	160	8666	8382	1.54e-06	53.5
EOG093707VQ	h1tg000247l	31.111	135	62	2	205	308	10435	10031	8.77e-06	50.8
EOG093707VQ	h1tg000247l	36.842	95	47	2	79	160	10901	10617	1.01e-05	50.8
EOG093707VQ	h1tg000079l	31.111	135	62	2	205	308	17054	16650	9.01e-06	50.8
EOG093707VQ	h1tg000079l	36.842	95	47	2	79	160	17520	17236	1.04e-05	50.8
EOG093707VQ	h1tg000061l	36.082	97	49	2	79	162	6684	6394	1.38e-05	50.4
EOG093707VQ	h1tg000037l	39.474	76	45	1	234	308	15434	15207	6.36e-05	48.1
EOG093707VQ	h1tg000037l	45.614	57	31	0	234	290	267831	268001	6.96e-04	44.7
# TBLASTN 2.5.0+
# Query: EOG0937084T
# Database: /home/531734/mike/karyon_longread/VW4_HiFiasm.asm.11.hic.hap1.p_ctg/busco_stats/tmp/assemblies_VW4_HiFiasm-asm-15-hic-hap1-p_ctg_3427552740
# Fields: query acc., subject acc., % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 2 hits found
EOG0937084T	h1tg000020l	36.709	79	35	1	205	268	134110	134346	2.21e-07	55.5
EOG0937084T	h1tg000029l	50.000	44	22	0	215	258	2661761	2661630	2.32e-05	48.9
# TBLASTN 2.5.0+
# Query: EOG0937085E
# Database: /home/531734/mike/karyon_longread/VW4_HiFiasm.asm.11.hic.hap1.p_ctg/busco_stats/tmp/assemblies_VW4_HiFiasm-asm-15-hic-hap1-p_ctg_3427552740
# Fields: query acc., subject acc., % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 7 hits found
EOG0937085E	h1tg000040l	40.945	127	51	3	199	302	2003246	2002869	6.41e-23	89.4
EOG0937085E	h1tg000040l	72.000	25	6	1	294	317	2002752	2002678	6.41e-23	38.5
EOG0937085E	h1tg000040l	46.875	128	41	3	1	101	2004315	2003932	1.19e-21	99.4
EOG0937085E	h1tg000040l	47.143	70	36	1	133	201	2003633	2003424	1.88e-11	68.2
EOG0937085E	h1tg000014l	46.154	130	41	3	1	101	1789000	1789389	1.80e-21	99.0
EOG0937085E	h1tg000014l	51.429	70	34	0	199	268	1790064	1790273	2.50e-16	83.2
EOG0937085E	h1tg000014l	47.143	70	36	1	133	201	1789677	1789886	1.88e-11	68.2
# TBLASTN 2.5.0+
# Query: EOG093708IM
# Database: /home/531734/mike/karyon_longread/VW4_HiFiasm.asm.11.hic.hap1.p_ctg/busco_stats/tmp/assemblies_VW4_HiFiasm-asm-15-hic-hap1-p_ctg_3427552740
# Fields: query acc., subject acc., % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 6 hits found
EOG093708IM	h1tg000101l	68.750	32	10	0	183	214	703540	703635	6.96e-11	46.2
EOG093708IM	h1tg000101l	47.917	48	19	3	137	178	703320	703463	6.96e-11	40.8
EOG093708IM	h1tg000101l	60.526	38	15	0	283	320	704858	704971	3.48e-10	57.0
EOG093708IM	h1tg000101l	37.838	37	13	1	260	286	704649	704759	3.48e-10	27.7
EOG093708IM	h1tg000101l	59.722	72	23	1	14	79	702219	702434	2.31e-07	54.3
EOG093708IM	h1tg000101l	58.333	12	5	0	94	105	702553	702588	2.31e-07	20.8
# TBLASTN 2.5.0+
# Query: EOG093708OP
# Database: /home/531734/mike/karyon_longread/VW4_HiFiasm.asm.11.hic.hap1.p_ctg/busco_stats/tmp/assemblies_VW4_HiFiasm-asm-15-hic-hap1-p_ctg_3427552740
# Fields: query acc., subject acc., % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 17 hits found
EOG093708OP	h1tg000086l	51.295	193	32	4	138	268	59362	58784	1.83e-53	163
EOG093708OP	h1tg000086l	34.359	195	18	7	269	357	58722	58150	1.83e-53	66.6
EOG093708OP	h1tg000086l	100.000	8	0	0	357	364	58040	58017	1.83e-53	20.8
EOG093708OP	h1tg000086l	74.286	70	9	2	11	71	60412	60203	4.09e-22	100
EOG093708OP	h1tg000086l	76.923	52	12	0	70	121	59879	59724	2.79e-09	56.2
EOG093708OP	h1tg000086l	50.000	18	9	0	121	138	59683	59630	2.79e-09	25.4
EOG093708OP	h1tg000009l	68.966	87	12	2	196	267	5021392	5021652	2.04e-29	114
EOG093708OP	h1tg000009l	69.231	26	4	1	269	290	5021712	5021789	2.04e-29	35.0
EOG093708OP	h1tg000009l	72.000	75	9	3	8	70	5020056	5020280	2.82e-23	99.4
EOG093708OP	h1tg000009l	84.615	13	2	0	1	13	5019923	5019961	2.82e-23	29.6
EOG093708OP	h1tg000009l	73.810	42	7	2	320	357	5022392	5022517	2.82e-11	58.2
EOG093708OP	h1tg000009l	30.233	43	25	1	281	323	5022178	5022291	2.82e-11	28.5
EOG093708OP	h1tg000009l	100.000	8	0	0	357	364	5022627	5022650	2.82e-11	20.8
EOG093708OP	h1tg000009l	92.593	27	2	0	152	178	5021171	5021251	1.35e-10	55.1
EOG093708OP	h1tg000009l	92.857	14	1	0	138	151	5021086	5021127	1.35e-10	30.8
EOG093708OP	h1tg000009l	80.392	51	10	0	70	120	5020634	5020786	1.95e-10	60.1
EOG093708OP	h1tg000009l	50.000	18	9	0	121	138	5020831	5020884	1.95e-10	25.4
# TBLASTN 2.5.0+
# Query: EOG093708TP
# Database: /home/531734/mike/karyon_longread/VW4_HiFiasm.asm.11.hic.hap1.p_ctg/busco_stats/tmp/assemblies_VW4_HiFiasm-asm-15-hic-hap1-p_ctg_3427552740
# Fields: query acc., subject acc., % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 3 hits found
EOG093708TP	h1tg000009l	45.614	57	15	2	31	71	1738493	1738323	3.43e-10	45.8
EOG093708TP	h1tg000009l	62.963	27	10	0	13	39	1738614	1738534	3.43e-10	38.9
EOG093708TP	h1tg000009l	71.429	49	14	0	273	321	1736417	1736271	1.07e-04	46.6
# TBLASTN 2.5.0+
# Query: EOG0937091Y
# Database: /home/531734/mike/karyon_longread/VW4_HiFiasm.asm.11.hic.hap1.p_ctg/busco_stats/tmp/assemblies_VW4_HiFiasm-asm-15-hic-hap1-p_ctg_3427552740
# Fields: query acc., subject acc., % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 7 hits found
EOG0937091Y	h1tg000003l	74.026	77	19	1	370	445	1322398	1322168	3.85e-28	121
EOG0937091Y	h1tg000003l	53.247	77	32	2	181	253	1323608	1323378	6.51e-27	86.7
EOG0937091Y	h1tg000003l	45.000	80	15	3	253	303	1323259	1323020	6.51e-27	55.1
EOG0937091Y	h1tg000003l	52.174	92	43	1	6	96	1325064	1324789	1.67e-11	69.3
EOG0937091Y	h1tg000003l	51.316	76	28	1	307	373	1322813	1322586	1.21e-08	60.1
EOG0937091Y	h1tg000003l	40.404	99	24	4	460	523	1321870	1321574	4.85e-08	58.2
EOG0937091Y	h1tg000003l	36.090	133	48	3	86	181	1324483	1324085	5.11e-08	58.2
# TBLASTN 2.5.0+
# Query: EOG0937092T
# Database: /home/531734/mike/karyon_longread/VW4_HiFiasm.asm.11.hic.hap1.p_ctg/busco_stats/tmp/assemblies_VW4_HiFiasm-asm-15-hic-hap1-p_ctg_3427552740
# 0 hits found
# TBLASTN 2.5.0+
# Query: EOG0937092W
# Database: /home/531734/mike/karyon_longread/VW4_HiFiasm.asm.11.hic.hap1.p_ctg/busco_stats/tmp/assemblies_VW4_HiFiasm-asm-15-hic-hap1-p_ctg_3427552740
# Fields: query acc., subject acc., % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 8 hits found
EOG0937092W	h1tg000034l	25.417	240	83	6	82	225	2454526	2453807	5.84e-09	60.8
EOG0937092W	h1tg000034l	28.440	109	19	4	379	428	2451909	2451583	3.27e-04	39.3
EOG0937092W	h1tg000034l	48.718	39	18	1	342	378	2452072	2451956	3.27e-04	25.0
EOG0937092W	h1tg000032l	28.448	116	30	3	154	216	1375587	1375934	5.38e-07	39.7
EOG0937092W	h1tg000032l	47.368	38	17	1	212	246	1376042	1376155	5.38e-07	34.7
EOG0937092W	h1tg000032l	47.368	38	18	1	343	378	1377223	1377336	6.68e-05	33.9
EOG0937092W	h1tg000032l	54.545	22	10	0	379	400	1377377	1377442	6.68e-05	32.7
EOG0937092W	h1tg000032l	61.111	36	11	2	396	428	1377597	1377704	8.16e-04	44.3
# TBLASTN 2.5.0+
# Query: EOG093709BZ
# Database: /home/531734/mike/karyon_longread/VW4_HiFiasm.asm.11.hic.hap1.p_ctg/busco_stats/tmp/assemblies_VW4_HiFiasm-asm-15-hic-hap1-p_ctg_3427552740
# Fields: query acc., subject acc., % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 11 hits found
