# TBLASTN 2.5.0+
# Query: EOG093707RF
# Database: /home/531734/mike/karyon_longread/VW4_HiFiasm.asm.11.hic.hap1.p_ctg/busco_stats/tmp/assemblies_VW4_HiFiasm-asm-15-hic-hap2-p_ctg_1550912707
# Fields: query acc., subject acc., % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 17 hits found
EOG093707RF	h2tg000049l	44.681	94	43	1	132	216	1263796	1263515	3.93e-18	90.9
EOG093707RF	h2tg000049l	44.681	94	43	1	132	216	1262439	1262720	3.93e-18	90.9
EOG093707RF	h2tg000006l	44.681	94	43	1	132	216	1183154	1182873	3.93e-18	90.9
EOG093707RF	h2tg000006l	55.556	63	11	1	441	486	1181031	1180843	9.74e-12	70.5
EOG093707RF	h2tg000006l	54.902	51	21	1	491	539	1180429	1180277	2.50e-11	69.3
EOG093707RF	h2tg000006l	34.839	155	54	6	293	400	1181914	1181450	1.42e-09	63.5
EOG093707RF	h2tg000038l	37.209	86	42	2	390	463	2857737	2857994	1.31e-11	46.6
EOG093707RF	h2tg000038l	30.588	85	39	3	462	526	2858030	2858284	1.31e-11	43.1
EOG093707RF	h2tg000038l	60.000	15	4	1	527	539	2858331	2858375	1.31e-11	20.0
EOG093707RF	h2tg000060l	46.154	52	28	0	156	207	182416	182261	7.94e-08	57.8
EOG093707RF	h2tg000060l	35.897	78	36	1	452	515	178736	178503	7.91e-06	51.2
EOG093707RF	h2tg000005l	46.154	52	28	0	156	207	339962	339807	7.94e-08	57.8
EOG093707RF	h2tg000005l	35.897	78	36	1	452	515	336289	336056	7.59e-06	51.6
EOG093707RF	h2tg000052l	44.231	52	29	0	156	207	118471	118626	1.28e-07	57.4
EOG093707RF	h2tg000052l	35.897	78	36	1	452	515	123294	123527	1.66e-05	50.4
EOG093707RF	h2tg000024l	28.261	184	85	5	390	526	120590	120039	1.10e-06	53.5
EOG093707RF	h2tg000024l	60.000	15	4	1	527	539	119991	119947	1.10e-06	20.0
# TBLASTN 2.5.0+
# Query: EOG093707VN
# Database: /home/531734/mike/karyon_longread/VW4_HiFiasm.asm.11.hic.hap1.p_ctg/busco_stats/tmp/assemblies_VW4_HiFiasm-asm-15-hic-hap2-p_ctg_1550912707
# Fields: query acc., subject acc., % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 8 hits found
EOG093707VN	h2tg000037l	75.862	58	14	0	459	516	1248343	1248170	1.50e-57	98.2
EOG093707VN	h2tg000037l	58.824	85	25	3	384	458	1248641	1248387	1.50e-57	95.5
EOG093707VN	h2tg000037l	44.578	83	40	1	312	388	1248939	1248691	1.50e-57	72.4
EOG093707VN	h2tg000037l	44.928	69	18	1	283	331	1249193	1248987	3.39e-14	60.8
EOG093707VN	h2tg000037l	59.259	27	11	0	258	284	1249309	1249229	3.39e-14	38.5
EOG093707VN	h2tg000020l	41.887	265	65	6	283	458	1344743	1343949	3.56e-53	191
EOG093707VN	h2tg000020l	59.259	27	11	0	258	284	1344859	1344779	3.56e-53	39.7
EOG093707VN	h2tg000020l	64.706	68	24	0	449	516	1343935	1343732	6.57e-21	99.4
# TBLASTN 2.5.0+
# Query: EOG093707VQ
# Database: /home/531734/mike/karyon_longread/VW4_HiFiasm.asm.11.hic.hap1.p_ctg/busco_stats/tmp/assemblies_VW4_HiFiasm-asm-15-hic-hap2-p_ctg_1550912707
# Fields: query acc., subject acc., % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 35 hits found
EOG093707VQ	h2tg000058l	29.775	178	96	4	85	233	156714	157247	2.47e-19	67.4
EOG093707VQ	h2tg000058l	41.176	119	66	3	234	351	157340	157687	2.47e-19	49.7
EOG093707VQ	h2tg000052l	27.128	188	99	5	79	233	1305568	1306116	7.88e-16	58.2
EOG093707VQ	h2tg000052l	39.474	76	45	1	234	308	1306208	1306435	7.88e-16	47.0
EOG093707VQ	h2tg000052l	39.474	76	45	1	234	308	1307963	1308190	2.08e-04	47.0
EOG093707VQ	h2tg000052l	39.474	76	45	1	234	308	1309718	1309945	2.08e-04	47.0
EOG093707VQ	h2tg000013l	40.523	153	54	2	177	292	1655142	1654684	8.08e-14	77.4
EOG093707VQ	h2tg000013l	62.745	51	18	1	1	50	1656035	1655883	8.08e-12	70.9
EOG093707VQ	h2tg000013l	42.105	76	40	1	87	158	1655612	1655385	2.05e-05	50.1
EOG093707VQ	h2tg000063l	43.421	76	39	1	87	158	660451	660678	3.02e-13	51.2
EOG093707VQ	h2tg000063l	34.146	123	40	2	154	235	660749	661117	3.02e-13	45.1
EOG093707VQ	h2tg000063l	62.745	51	18	1	1	50	660027	660179	8.08e-12	70.9
EOG093707VQ	h2tg000063l	29.379	177	99	4	85	235	2087316	2086786	8.46e-09	61.2
EOG093707VQ	h2tg000063l	39.130	92	51	2	201	292	661120	661380	1.05e-05	51.2
EOG093707VQ	h2tg000063l	35.165	91	43	2	234	308	1945513	1945785	1.26e-05	41.2
EOG093707VQ	h2tg000063l	48.000	25	13	0	209	233	1945341	1945415	1.26e-05	28.9
EOG093707VQ	h2tg000075l	38.144	97	47	2	79	162	114263	113973	1.84e-07	57.0
EOG093707VQ	h2tg000075l	31.852	135	61	2	205	308	113797	113393	2.20e-07	56.6
EOG093707VQ	h2tg000009l	40.230	87	39	2	89	162	3163559	3163299	3.80e-07	55.8
